Id;ParentId;case_id;parent_case_id;Id_parent;Symptom__c;Incident_Reason__c;symptom_name;incident_reason_name;macro_symptom
5003X000028eCEWQA2;;5003X000028eCEWQA2;;;;;;;outro
5003X000028eE0AQAU;;5003X000028eE0AQAU;;;;;;;outro
5003X000028eENYQA2;;5003X000028eENYQA2;;;;;;;outro
5003X000028ePNQQA2;;5003X000028ePNQQA2;;;;;;;outro
5003X000028ePNRQA2;;5003X000028ePNRQA2;;;;;;;outro
5003X000028ePZlQAM;;5003X000028ePZlQAM;;;;;;;outro
5003X000028ePZnQAM;;5003X000028ePZnQAM;;;;;;;outro
5003X000028ePuQQAU;;5003X000028ePuQQAU;;;;;;;outro
5003X000028eQ6wQAE;;5003X000028eQ6wQAE;;;;;;;outro
5003X000028eQAzQAM;;5003X000028eQAzQAM;;;;;;;outro
5003X000028eQCnQAM;;5003X000028eQCnQAM;;;;;;;outro
5003X000028eQOXQA2;;5003X000028eQOXQA2;;;;;;;outro
5003X000028eQOYQA2;;5003X000028eQOYQA2;;;;;;;outro
5003X000028eQr7QAE;;5003X000028eQr7QAE;;;;;;;outro
5003X000028eQxyQAE;;5003X000028eQxyQAE;;;;;;;outro
5003X000028eQy9QAE;;5003X000028eQy9QAE;;;;;;;outro
5003X000028eR77QAE;;5003X000028eR77QAE;;;;;;;outro
5003X000028eRb4QAE;;5003X000028eRb4QAE;;;;;;;outro
5003X000028eRhhQAE;;5003X000028eRhhQAE;;;;;;;outro
5003X000028eRo8QAE;;5003X000028eRo8QAE;;;;;;;outro
5003X000028eRsBQAU;;5003X000028eRsBQAU;;;;;;;outro
5003X000028eSIDQA2;;5003X000028eSIDQA2;;;;;;;outro
5003X000028eSi0QAE;;5003X000028eSi0QAE;;;;;;;outro
5003X000028eSi1QAE;;5003X000028eSi1QAE;;;;;;;outro
5003X000028eT2oQAE;;5003X000028eT2oQAE;;;;;;;outro
5003X000028eVKlQAM;;5003X000028eVKlQAM;;;;;;;outro
5003X000028ecgMQAQ;;5003X000028ecgMQAQ;;;;;;;outro
5003X000028eeplQAA;;5003X000028eeplQAA;;;;;;;outro
5003X000028fNLPQA2;;5003X000028fNLPQA2;;;;;;;outro
5003X000028faJQQAY;;5003X000028faJQQAY;;;;;;;outro
5003X000028gGezQAE;;5003X000028gGezQAE;;;;;;;outro
5003X000028gIX7QAM;;5003X000028gIX7QAM;;;;;;;outro
5003X000028gXu6QAE;;5003X000028gXu6QAE;;;;;;;outro
5003X000028gizrQAA;;5003X000028gizrQAA;;;;;;;outro
5003X000028gu2oQAA;;5003X000028gu2oQAA;;;;;;;outro
5003X000028h9P0QAI;;5003X000028h9P0QAI;;;;;;;outro
5003X000028h9p4QAA;;5003X000028h9p4QAA;;;;;;;outro
5003X000028h9qzQAA;;5003X000028h9qzQAA;;;;;;;outro
5003X000028h9wqQAA;;5003X000028h9wqQAA;;;;;;;outro
5003X000028hShuQAE;;5003X000028hShuQAE;;;;;;;outro
5003X000028hcGGQAY;;5003X000028hcGGQAY;;;;;;;outro
5003X000028hgBKQAY;;5003X000028hgBKQAY;;;;;;;outro
5003X000028hjBYQAY;;5003X000028hjBYQAY;;;;;;;outro
5003X000028ht9uQAA;;5003X000028ht9uQAA;;;;;;;outro
5003X000028i0lIQAQ;;5003X000028i0lIQAQ;;;;;;;outro
5003X000028i7mOQAQ;;5003X000028i7mOQAQ;;;;;;;outro
5003X000028i7mPQAQ;;5003X000028i7mPQAQ;;;;;;;outro
5003X000028i7xQQAQ;;5003X000028i7xQQAQ;;;;;;;outro
5003X000028i7xRQAQ;;5003X000028i7xRQAQ;;;;;;;outro
5003X000028i7xSQAQ;;5003X000028i7xSQAQ;;;;;;;outro
5003X000028i7ynQAA;;5003X000028i7ynQAA;;;;;;;outro
5003X000028i7yoQAA;;5003X000028i7yoQAA;;;;;;;outro
5003X000028i7ypQAA;;5003X000028i7ypQAA;;;;;;;outro
5003X000028i7zbQAA;;5003X000028i7zbQAA;;;;;;;outro
5003X000028i800QAA;;5003X000028i800QAA;;;;;;;outro
5003X000028i80eQAA;;5003X000028i80eQAA;;;;;;;outro
5003X000028i80fQAA;;5003X000028i80fQAA;;;;;;;outro
5003X000028i80gQAA;;5003X000028i80gQAA;;;;;;;outro
5003X000028i813QAA;;5003X000028i813QAA;;;;;;;outro
5003X000028i82GQAQ;;5003X000028i82GQAQ;;;;;;;outro
5003X000028i82HQAQ;;5003X000028i82HQAQ;;;;;;;outro
5003X000028i82IQAQ;;5003X000028i82IQAQ;;;;;;;outro
5003X000028i82JQAQ;;5003X000028i82JQAQ;;;;;;;outro
5003X000028i83sQAA;;5003X000028i83sQAA;;;;;;;outro
5003X000028i83tQAA;;5003X000028i83tQAA;;;;;;;outro
5003X000028i83uQAA;;5003X000028i83uQAA;;;;;;;outro
5003X000028i842QAA;;5003X000028i842QAA;;;;;;;outro
5003X000028i843QAA;;5003X000028i843QAA;;;;;;;outro
5003X000028i844QAA;;5003X000028i844QAA;;;;;;;outro
5003X000028i845QAA;;5003X000028i845QAA;;;;;;;outro
5003X000028i84CQAQ;;5003X000028i84CQAQ;;;;;;;outro
5003X000028i84DQAQ;;5003X000028i84DQAQ;;;;;;;outro
5003X000028i84EQAQ;;5003X000028i84EQAQ;;;;;;;outro
5003X000028i855QAA;;5003X000028i855QAA;;;;;;;outro
5003X000028i85PQAQ;;5003X000028i85PQAQ;;;;;;;outro
5003X000028i863QAA;;5003X000028i863QAA;;;;;;;outro
5003X000028i864QAA;;5003X000028i864QAA;;;;;;;outro
5003X000028i865QAA;;5003X000028i865QAA;;;;;;;outro
5003X000028i86DQAQ;;5003X000028i86DQAQ;;;;;;;outro
5003X000028i876QAA;;5003X000028i876QAA;;;;;;;outro
5003X000028i877QAA;;5003X000028i877QAA;;;;;;;outro
5003X000028i878QAA;;5003X000028i878QAA;;;;;;;outro
5003X000028i879QAA;;5003X000028i879QAA;;;;;;;outro
5003X000028i87kQAA;;5003X000028i87kQAA;;;;;;;outro
5003X000028i8AAQAY;;5003X000028i8AAQAY;;;;;;;outro
5003X000028i8ABQAY;;5003X000028i8ABQAY;;;;;;;outro
5003X000028i8ACQAY;;5003X000028i8ACQAY;;;;;;;outro
5003X000028i8ADQAY;;5003X000028i8ADQAY;;;;;;;outro
5003X000028i8AEQAY;;5003X000028i8AEQAY;;;;;;;outro
5003X000028i8BNQAY;;5003X000028i8BNQAY;;;;;;;outro
5003X000028i8BOQAY;;5003X000028i8BOQAY;;;;;;;outro
5003X000028i8BSQAY;;5003X000028i8BSQAY;;;;;;;outro
5003X000028i8BTQAY;;5003X000028i8BTQAY;;;;;;;outro
5003X000028i8BUQAY;;5003X000028i8BUQAY;;;;;;;outro
5003X000028i8BVQAY;;5003X000028i8BVQAY;;;;;;;outro
5003X000028i8C1QAI;;5003X000028i8C1QAI;;;;;;;outro
5003X000028i8DOQAY;;5003X000028i8DOQAY;;;;;;;outro
5003X000028i8FKQAY;;5003X000028i8FKQAY;;;;;;;outro
5003X000028i8FLQAY;;5003X000028i8FLQAY;;;;;;;outro
5003X000028i8FMQAY;;5003X000028i8FMQAY;;;;;;;outro
5003X000028i8G3QAI;;5003X000028i8G3QAI;;;;;;;outro
5003X000028i8GcQAI;;5003X000028i8GcQAI;;;;;;;outro
5003X000028i8H6QAI;;5003X000028i8H6QAI;;;;;;;outro
5003X000028i8HBQAY;;5003X000028i8HBQAY;;;;;;;outro
5003X000028i8HfQAI;;5003X000028i8HfQAI;;;;;;;outro
5003X000028i8HuQAI;;5003X000028i8HuQAI;;;;;;;outro
5003X000028i8IEQAY;;5003X000028i8IEQAY;;;;;;;outro
5003X000028i8IOQAY;;5003X000028i8IOQAY;;;;;;;outro
5003X000028i8ITQAY;;5003X000028i8ITQAY;;;;;;;outro
5003X000029BsC1QAK;;5003X000029BsC1QAK;;;;;;;outro
5003X000029BsNEQA0;;5003X000029BsNEQA0;;;;;;;outro
5003X000029BtbVQAS;;5003X000029BtbVQAS;;;;;;;outro
5003X000029CLxEQAW;;5003X000029CLxEQAW;;;;;;;outro
5003X000029CMYFQA4;;5003X000029CMYFQA4;;;;;;;outro
5003X000029CMgeQAG;;5003X000029CMgeQAG;;;;;;;outro
5003X000029CMhqQAG;;5003X000029CMhqQAG;;;;;;;outro
5003X000029CNLVQA4;;5003X000029CNLVQA4;;;;;;;outro
5003X000029CNPYQA4;;5003X000029CNPYQA4;;;;;;;outro
5003X000029CNWnQAO;;5003X000029CNWnQAO;;;;;;;outro
5003X000029CQfOQAW;;5003X000029CQfOQAW;;;;;;;outro
5003X000029CkUnQAK;;5003X000029CkUnQAK;;;;;;;outro
5003X000029D3urQAC;;5003X000029D3urQAC;;;;;;;outro
5003X000029DBIMQA4;;5003X000029DBIMQA4;;;;;;;outro
5003X000029DFpUQAW;;5003X000029DFpUQAW;;;;;;;outro
5003X000029DISbQAO;;5003X000029DISbQAO;;;;;;;outro
5003X000029DgL6QAK;;5003X000029DgL6QAK;;;;;;;outro
5003X000029Dl2fQAC;;5003X000029Dl2fQAC;;;;;;;outro
5003X000029Dl2pQAC;;5003X000029Dl2pQAC;;;;;;;outro
5003X000029E5beQAC;;5003X000029E5beQAC;;;;;;;outro
5003X000029E6RHQA0;;5003X000029E6RHQA0;;;;;;;outro
5003X000029EEsGQAW;;5003X000029EEsGQAW;;;;;;;outro
5003X000029EFVrQAO;;5003X000029EFVrQAO;;;;;;;outro
5003X000029EFmcQAG;;5003X000029EFmcQAG;;;;;;;outro
5003X000029EFsHQAW;;5003X000029EFsHQAW;;;;;;;outro
5003X000029EKFCQA4;;5003X000029EKFCQA4;;;;;;;outro
5003X000029EKPlQAO;;5003X000029EKPlQAO;;;;;;;outro
5003X000029ER61QAG;;5003X000029ER61QAG;;;;;;;outro
5003X000029EvjEQAS;;5003X000029EvjEQAS;;;;;;;outro
5003X000029F8IeQAK;;5003X000029F8IeQAK;;;;;;;outro
5003X000029F8cEQAS;;5003X000029F8cEQAS;;;;;;;outro
5003X000029FLuoQAG;;5003X000029FLuoQAG;;;;;;;outro
5003X000029FPDBQA4;;5003X000029FPDBQA4;;;;;;;outro
5003X000029rnDTQAY;;5003X000029rnDTQAY;;;;;;;outro
5003X000029s95WQAQ;;5003X000029s95WQAQ;;;;;;;outro
5003X000029s9VxQAI;;5003X000029s9VxQAI;;;;;;;outro
5003X000029sOLFQA2;;5003X000029sOLFQA2;;;;;;;outro
5003X000029sOSwQAM;5003X000029EMTuQAO;5003X000029sOSwQAM;5003X000029EMTuQAO;5003X000029EMTuQAO;;;;;outro
5003X000029sOs5QAE;;5003X000029sOs5QAE;;;;;;;outro
5003X000029spp4QAA;;5003X000029spp4QAA;;;;;;;outro
5003X000029svVWQAY;;5003X000029svVWQAY;;;;;;;outro
5003X000029szYyQAI;;5003X000029szYyQAI;;;;;;;outro
5003X000029tB5tQAE;;5003X000029tB5tQAE;;;;;;;outro
5003X000029tBEvQAM;;5003X000029tBEvQAM;;;;;;;outro
5003X000029tQ4LQAU;;5003X000029tQ4LQAU;;;;;;;outro
5003X000029tZnfQAE;;5003X000029tZnfQAE;;;;;;;outro
5003X000029u5MOQAY;;5003X000029u5MOQAY;;;;;;;outro
5003X000029ucsSQAQ;;5003X000029ucsSQAQ;;;;;;;outro
5003X000029udC4QAI;;5003X000029udC4QAI;;;;;;;outro
5003X000029ueNvQAI;;5003X000029ueNvQAI;;;;;;;outro
5003X000029ufPTQAY;;5003X000029ufPTQAY;;;;;;;outro
5003X000029ugPAQAY;;5003X000029ugPAQAY;;;;;;;outro
5003X000029uj83QAA;;5003X000029uj83QAA;;;;;;;outro
5003X000029uj85QAA;;5003X000029uj85QAA;;;;;;;outro
5003X000029ujOLQAY;;5003X000029ujOLQAY;;;;;;;outro
5003X000029ujUOQAY;;5003X000029ujUOQAY;;;;;;;outro
5003X000029ujUPQAY;;5003X000029ujUPQAY;;;;;;;outro
5003X000029ujcXQAQ;;5003X000029ujcXQAQ;;;;;;;outro
5003X000029umBXQAY;;5003X000029umBXQAY;;;;;;;outro
5003X000029uusPQAQ;;5003X000029uusPQAQ;;;;;;;outro
5003X000029vKUoQAM;;5003X000029vKUoQAM;;;;;;;outro
5003X000029vM7ZQAU;;5003X000029vM7ZQAU;;;;;;;outro
5003X000029vM8IQAU;;5003X000029vM8IQAU;;;;;;;outro
5003X00002Abin1QAB;;5003X00002Abin1QAB;;;;;;;outro
5003X00002AbvzaQAB;;5003X00002AbvzaQAB;;;;;;;outro
5003X00002Ac75RQAR;;5003X00002Ac75RQAR;;;;;;;outro
5003X00002Ac7KBQAZ;;5003X00002Ac7KBQAZ;;;;;;;outro
5003X00002AcYoCQAV;;5003X00002AcYoCQAV;;;;;;;outro
5003X00002AcZCwQAN;;5003X00002AcZCwQAN;;;;;;;outro
5003X00002AcgHyQAJ;5003X00002AcgFXQAZ;5003X00002AcgHyQAJ;5003X00002AcgFXQAZ;5003X00002AcgFXQAZ;;;;;outro
5003X00002Ad6M6QAJ;5003X00002Ad6F9QAJ;5003X00002Ad6M6QAJ;5003X00002Ad6F9QAJ;5003X00002Ad6F9QAJ;;;;;outro
5003X00002AdBeIQAV;;5003X00002AdBeIQAV;;;;;;;outro
5003X00002AdKn5QAF;;5003X00002AdKn5QAF;;;;;;;outro
5003X00002AdRnCQAV;;5003X00002AdRnCQAV;;;;;;;outro
5003X00002Ade4YQAR;;5003X00002Ade4YQAR;;;;;;;outro
5003X00002AdjRhQAJ;;5003X00002AdjRhQAJ;;;;;;;outro
5003X00002AdxejQAB;;5003X00002AdxejQAB;;;;;;;outro
5003X00002Ae5umQAB;;5003X00002Ae5umQAB;;;;;;;outro
5003X00002Ae6hRQAR;;5003X00002Ae6hRQAR;;;;;;;outro
5003X00002Aeg9eQAB;;5003X00002Aeg9eQAB;;;;;;;outro
5003X00002AejNFQAZ;;5003X00002AejNFQAZ;;;;;;;outro
5003X00002Aev6OQAR;;5003X00002Aev6OQAR;;;;;;;outro
5003X00002AevS4QAJ;;5003X00002AevS4QAJ;;;;;;;outro
5003X00002AfJ9dQAF;5003X00002AfJ8VQAV;5003X00002AfJ9dQAF;5003X00002AfJ8VQAV;5003X00002AfJ8VQAV;;;;;outro
5003X00002BDrFrQAL;;5003X00002BDrFrQAL;;;;;;;outro
5003X00002BDuOdQAL;;5003X00002BDuOdQAL;;;;;;;outro
5003X00002BDyhCQAT;;5003X00002BDyhCQAT;;;;;;;outro
5003X00002BDzLpQAL;;5003X00002BDzLpQAL;;;;;;;outro
5003X00002BDzVVQA1;;5003X00002BDzVVQA1;;;;;;;outro
5003X00002BE5b8QAD;;5003X00002BE5b8QAD;;;;;;;outro
5003X00002BEAXiQAP;;5003X00002BEAXiQAP;;;;;;;outro
5003X00002BEQRIQA5;;5003X00002BEQRIQA5;;;;;;;outro
5003X00002BEXxzQAH;;5003X00002BEXxzQAH;;;;;;;outro
5003X00002BFMQjQAP;;5003X00002BFMQjQAP;;;;;;;outro
5003X00002BFN7hQAH;;5003X00002BFN7hQAH;;;;;;;outro
5003X00002BFqi3QAD;;5003X00002BFqi3QAD;;;;;;;outro
5003X00002BFr5jQAD;;5003X00002BFr5jQAD;;;;;;;outro
5003X00002BGA80QAH;;5003X00002BGA80QAH;;;;;;;outro
5003X00002BGAsDQAX;;5003X00002BGAsDQAX;;;;;;;outro
5003X00002BGUaiQAH;;5003X00002BGUaiQAH;;;;;;;outro
5003X00002BGUh5QAH;;5003X00002BGUh5QAH;;;;;;;outro
5003X00002BGUo2QAH;;5003X00002BGUo2QAH;;;;;;;outro
5003X00002BGVWGQA5;;5003X00002BGVWGQA5;;;;;;;outro
5003X00002BGVttQAH;;5003X00002BGVttQAH;;;;;;;outro
5003X00002BGW8zQAH;;5003X00002BGW8zQAH;;;;;;;outro
5003X00002BGWRHQA5;;5003X00002BGWRHQA5;;;;;;;outro
5003X00002BH1bfQAD;;5003X00002BH1bfQAD;;;;;;;outro
5003X00002BpN5FQAV;;5003X00002BpN5FQAV;;;;;;;outro
5003X00002BpbImQAJ;;5003X00002BpbImQAJ;;;;;;;outro
5003X00002BpdmVQAR;5003X00002BpdOdQAJ;5003X00002BpdmVQAR;5003X00002BpdOdQAJ;5003X00002BpdOdQAJ;;;;;outro
5003X00002BplXyQAJ;5003X00002BplXPQAZ;5003X00002BplXyQAJ;5003X00002BplXPQAZ;5003X00002BplXPQAZ;;;;;outro
5003X00002BpuhuQAB;;5003X00002BpuhuQAB;;;;;;;outro
5003X00002BpvD4QAJ;;5003X00002BpvD4QAJ;;;;;;;outro
5003X00002Bq2kwQAB;;5003X00002Bq2kwQAB;;;;;;;outro
5003X00002Bq6dEQAR;;5003X00002Bq6dEQAR;;;;;;;outro
5003X00002BqQTrQAN;;5003X00002BqQTrQAN;;;;;;;outro
5003X00002BqRAEQA3;;5003X00002BqRAEQA3;;;;;;;outro
5003X00002BqhuIQAR;;5003X00002BqhuIQAR;;;;;;;outro
5003X00002BrBnlQAF;;5003X00002BrBnlQAF;;;;;;;outro
5003X00002BrZ6IQAV;;5003X00002BrZ6IQAV;;;;;;;outro
5003X00002Brc18QAB;;5003X00002Brc18QAB;;;;;;;outro
5003X00002Brlt1QAB;;5003X00002Brlt1QAB;;;;;;;outro
5003X00002BrmntQAB;;5003X00002BrmntQAB;;;;;;;outro
5003X00002BrzryQAB;;5003X00002BrzryQAB;;;;;;;outro
5003X00002Bs0RrQAJ;;5003X00002Bs0RrQAJ;;;;;;;outro
5003X00002Bt2cZQAR;;5003X00002Bt2cZQAR;;;;;;;outro
5003X00002BtNcOQAV;;5003X00002BtNcOQAV;;;;;;;outro
5003X00002CeGxnQAF;;5003X00002CeGxnQAF;;;;;;;outro
5003X00002Cf19KQAR;;5003X00002Cf19KQAR;;;;;;;outro
5003X00002CfJp0QAF;;5003X00002CfJp0QAF;;;;;;;outro
5003X00002CfjGPQAZ;;5003X00002CfjGPQAZ;;;;;;;outro
5003X00002CfkoHQAR;;5003X00002CfkoHQAR;;;;;;;outro
5003X00002Cg2phQAB;;5003X00002Cg2phQAB;;;;;;;outro
5003X00002CgFj5QAF;;5003X00002CgFj5QAF;;;;;;;outro
5003X00002CgFsLQAV;;5003X00002CgFsLQAV;;;;;;;outro
5003X00002CgFxaQAF;;5003X00002CgFxaQAF;;;;;;;outro
5003X00002CgMOoQAN;;5003X00002CgMOoQAN;;;;;;;outro
5003X00002CgNGkQAN;;5003X00002CgNGkQAN;;;;;;;outro
5003X00002Ch3eOQAR;;5003X00002Ch3eOQAR;;;;;;;outro
5003X00002ChSxKQAV;;5003X00002ChSxKQAV;;;;;;;outro
5003X00002ChVIqQAN;;5003X00002ChVIqQAN;;;;;;;outro
5003X00002ChaDvQAJ;;5003X00002ChaDvQAJ;;;;;;;outro
5003X00002ChaDwQAJ;;5003X00002ChaDwQAJ;;;;;;;outro
5003X00002ChaDxQAJ;;5003X00002ChaDxQAJ;;;;;;;outro
5003X00002ChaDyQAJ;;5003X00002ChaDyQAJ;;;;;;;outro
5003X00002ChfOUQAZ;;5003X00002ChfOUQAZ;;;;;;;outro
5003X00002DNwxSQAT;;5003X00002DNwxSQAT;;;;;;;outro
5003X00002DNwxTQAT;;5003X00002DNwxTQAT;;;;;;;outro
5003X00002DOHugQAH;;5003X00002DOHugQAH;;;;;;;outro
5003X00002DOILmQAP;;5003X00002DOILmQAP;;;;;;;outro
5003X00002DOMMCQA5;;5003X00002DOMMCQA5;;;;;;;outro
5003X00002DOWqTQAX;;5003X00002DOWqTQAX;;;;;;;outro
5003X00002DOlOyQAL;;5003X00002DOlOyQAL;;;;;;;outro
5003X00002DOvYuQAL;;5003X00002DOvYuQAL;;;;;;;outro
5003X00002DOw6pQAD;;5003X00002DOw6pQAD;;;;;;;outro
5003X00002DOw8RQAT;;5003X00002DOw8RQAT;;;;;;;outro
5003X00002DOwy0QAD;;5003X00002DOwy0QAD;;;;;;;outro
5003X00002DOwzrQAD;;5003X00002DOwzrQAD;;;;;;;outro
5003X00002DOx1sQAD;;5003X00002DOx1sQAD;;;;;;;outro
5003X00002DOx3kQAD;;5003X00002DOx3kQAD;;;;;;;outro
5003X00002DOx3mQAD;;5003X00002DOx3mQAD;;;;;;;outro
5003X00002DPCxuQAH;;5003X00002DPCxuQAH;;;;;;;outro
5003X00002DPDKqQAP;;5003X00002DPDKqQAP;;;;;;;outro
5003X00002DPOr1QAH;;5003X00002DPOr1QAH;;;;;;;outro
5003X00002DPsufQAD;;5003X00002DPsufQAD;;;;;;;outro
5003X00002DPt0kQAD;;5003X00002DPt0kQAD;;;;;;;outro
5003X00002DPtbRQAT;;5003X00002DPtbRQAT;;;;;;;outro
5003X00002DPu5aQAD;;5003X00002DPu5aQAD;;;;;;;outro
5003X00002DPyFxQAL;;5003X00002DPyFxQAL;;;;;;;outro
5003X00002DQ05dQAD;;5003X00002DQ05dQAD;;;;;;;outro
5003X00002DQ05eQAD;;5003X00002DQ05eQAD;;;;;;;outro
5003X00002DQ05fQAD;;5003X00002DQ05fQAD;;;;;;;outro
5003X00002DQ05gQAD;;5003X00002DQ05gQAD;;;;;;;outro
5003X00002DQ05hQAD;;5003X00002DQ05hQAD;;;;;;;outro
5003X00002DQ05iQAD;;5003X00002DQ05iQAD;;;;;;;outro
5003X00002DQ05jQAD;;5003X00002DQ05jQAD;;;;;;;outro
5003X00002DQ05kQAD;;5003X00002DQ05kQAD;;;;;;;outro
5003X00002DQ05lQAD;;5003X00002DQ05lQAD;;;;;;;outro
5003X00002DQ05mQAD;;5003X00002DQ05mQAD;;;;;;;outro
5003X00002DQ05oQAD;;5003X00002DQ05oQAD;;;;;;;outro
5003X00002DQ05pQAD;;5003X00002DQ05pQAD;;;;;;;outro
5003X00002DQ05qQAD;;5003X00002DQ05qQAD;;;;;;;outro
5003X00002DQ05rQAD;;5003X00002DQ05rQAD;;;;;;;outro
5003X00002DQ05sQAD;;5003X00002DQ05sQAD;;;;;;;outro
5003X00002DQ05tQAD;;5003X00002DQ05tQAD;;;;;;;outro
5003X00002DQ05uQAD;;5003X00002DQ05uQAD;;;;;;;outro
5003X00002DQ6cjQAD;;5003X00002DQ6cjQAD;;;;;;;outro
5003X00002DQGk8QAH;;5003X00002DQGk8QAH;;;;;;;outro
5003X00002DQHdJQAX;;5003X00002DQHdJQAX;;;;;;;outro
5003X00002DQmiRQAT;;5003X00002DQmiRQAT;;;;;;;outro
5003X00002DQmz7QAD;;5003X00002DQmz7QAD;;;;;;;outro
5003X00002DQz2nQAD;;5003X00002DQz2nQAD;;;;;;;outro
5003X00002DRHjxQAH;;5003X00002DRHjxQAH;;;;;;;outro
5003X00002DRIAvQAP;;5003X00002DRIAvQAP;;;;;;;outro
5003X00002DRIAwQAP;;5003X00002DRIAwQAP;;;;;;;outro
5003X00002DRIAxQAP;;5003X00002DRIAxQAP;;;;;;;outro
5003X00002DRIAyQAP;;5003X00002DRIAyQAP;;;;;;;outro
5003X00002DRIRgQAP;;5003X00002DRIRgQAP;;;;;;;outro
5003X00002DRIRhQAP;;5003X00002DRIRhQAP;;;;;;;outro
5003X00002DRIRiQAP;;5003X00002DRIRiQAP;;;;;;;outro
5003X00002DRIRjQAP;;5003X00002DRIRjQAP;;;;;;;outro
5003X00002DRNa3QAH;;5003X00002DRNa3QAH;;;;;;;outro
5003X00002DRSABQA5;;5003X00002DRSABQA5;;;;;;;outro
5003X00002DRSIvQAP;;5003X00002DRSIvQAP;;;;;;;outro
5003X00002DRTPgQAP;;5003X00002DRTPgQAP;;;;;;;outro
5003X00002DRTc6QAH;;5003X00002DRTc6QAH;;;;;;;outro
5003X00002DRTc7QAH;;5003X00002DRTc7QAH;;;;;;;outro
5003X00002DRTc8QAH;;5003X00002DRTc8QAH;;;;;;;outro
5003X00002DRTelQAH;;5003X00002DRTelQAH;;;;;;;outro
5003X00002DRTgNQAX;;5003X00002DRTgNQAX;;;;;;;outro
5003X00002DRTl3QAH;;5003X00002DRTl3QAH;;;;;;;outro
5003X00002DRToEQAX;;5003X00002DRToEQAX;;;;;;;outro
5003X00002DRTsxQAH;;5003X00002DRTsxQAH;;;;;;;outro
5003X00002DRTuqQAH;;5003X00002DRTuqQAH;;;;;;;outro
5003X00002DRTvrQAH;;5003X00002DRTvrQAH;;;;;;;outro
5003X00002DRTxTQAX;;5003X00002DRTxTQAX;;;;;;;outro
5003X00002DRTxYQAX;;5003X00002DRTxYQAX;;;;;;;outro
5003X00002DRTzoQAH;;5003X00002DRTzoQAH;;;;;;;outro
5003X00002DRTzuQAH;;5003X00002DRTzuQAH;;;;;;;outro
5003X00002DRU3MQAX;;5003X00002DRU3MQAX;;;;;;;outro
5003X00002DRU9DQAX;;5003X00002DRU9DQAX;;;;;;;outro
5003X00002DRUAVQA5;;5003X00002DRUAVQA5;;;;;;;outro
5003X00002DRUCCQA5;;5003X00002DRUCCQA5;;;;;;;outro
5003X00002DRUCDQA5;;5003X00002DRUCDQA5;;;;;;;outro
5003X00002DRUDeQAP;;5003X00002DRUDeQAP;;;;;;;outro
5003X00002DRUDsQAP;;5003X00002DRUDsQAP;;;;;;;outro
5003X00002DRUDyQAP;;5003X00002DRUDyQAP;;;;;;;outro
5003X00002DRUE2QAP;;5003X00002DRUE2QAP;;;;;;;outro
5003X00002DRUE3QAP;;5003X00002DRUE3QAP;;;;;;;outro
5003X00002DRUECQA5;;5003X00002DRUECQA5;;;;;;;outro
5003X00002DRUEHQA5;;5003X00002DRUEHQA5;;;;;;;outro
5003X00002DRUERQA5;;5003X00002DRUERQA5;;;;;;;outro
5003X00002DRUEWQA5;;5003X00002DRUEWQA5;;;;;;;outro
5003X00002DRUEgQAP;;5003X00002DRUEgQAP;;;;;;;outro
5003X00002DRUElQAP;;5003X00002DRUElQAP;;;;;;;outro
5003X00002DRUF0QAP;;5003X00002DRUF0QAP;;;;;;;outro
5003X00002DRUFIQA5;;5003X00002DRUFIQA5;;;;;;;outro
5003X00002DRUFVQA5;;5003X00002DRUFVQA5;;;;;;;outro
5003X00002DRUFWQA5;;5003X00002DRUFWQA5;;;;;;;outro
5003X00002DRUGOQA5;;5003X00002DRUGOQA5;;;;;;;outro
5003X00002DRUGdQAP;;5003X00002DRUGdQAP;;;;;;;outro
5003X00002DRUHMQA5;;5003X00002DRUHMQA5;;;;;;;outro
5003X00002DRUHWQA5;;5003X00002DRUHWQA5;;;;;;;outro
5003X00002DRUIxQAP;;5003X00002DRUIxQAP;;;;;;;outro
5003X00002DRUIyQAP;;5003X00002DRUIyQAP;;;;;;;outro
5003X00002DRUJ7QAP;;5003X00002DRUJ7QAP;;;;;;;outro
5003X00002DRUJ8QAP;;5003X00002DRUJ8QAP;;;;;;;outro
5003X00002DRUJCQA5;;5003X00002DRUJCQA5;;;;;;;outro
5003X00002DRUJMQA5;;5003X00002DRUJMQA5;;;;;;;outro
5003X00002DRUJWQA5;;5003X00002DRUJWQA5;;;;;;;outro
5003X00002DRUJbQAP;;5003X00002DRUJbQAP;;;;;;;outro
5003X00002DRUJlQAP;;5003X00002DRUJlQAP;;;;;;;outro
5003X00002DRUJqQAP;;5003X00002DRUJqQAP;;;;;;;outro
5003X00002DRUK5QAP;;5003X00002DRUK5QAP;;;;;;;outro
5003X00002DRUKBQA5;;5003X00002DRUKBQA5;;;;;;;outro
5003X00002DRUKFQA5;;5003X00002DRUKFQA5;;;;;;;outro
5003X00002DRUKLQA5;;5003X00002DRUKLQA5;;;;;;;outro
5003X00002DRUKPQA5;;5003X00002DRUKPQA5;;;;;;;outro
5003X00002DRUKUQA5;;5003X00002DRUKUQA5;;;;;;;outro
5003X00002DRUKeQAP;;5003X00002DRUKeQAP;;;;;;;outro
5003X00002DRUKjQAP;;5003X00002DRUKjQAP;;;;;;;outro
