Id;OwnerId;IsDeleted;Name;CurrencyIsoCode;CreatedDate;CreatedById;LastModifiedDate;LastModifiedById;SystemModstamp;Construction__c;Product__c;Gestao_de_Consumos__c;Interconnection_Site__c;Interconnection_Voltage_Level__c;Installation_Type__c;Mobi_E_Connection__c;Technical_Observations__c;Number_of_Charging_Stations__c;Number_of_Equipment_Installed_PIEE__c;Designacao_Local_Interligacao__c;Nivel_Tensao__c;TRE_OPC__c;Asset__c;EV_Charge_Connection__c;Source__c;Responsibility_for_TRE__c;Construction_Name__c;Generate_Template__c;Technical_Control_Template__c;MOBI_E_DPC_Connection__c;Quote__c;Electric_Mobility_Type__c;POD_Production__c;ct_id;salesforce_id;origem;numero_postos_carregamento
a2p7S000000CcutQAC;0053X00000CS3iMQAT;False;CT-0020811;EUR;2022-01-28T17:46:50.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:25.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000Zr7AcQAJ;False;GA;;;False;;False;;;;a2p7S000000CcutQAC;02i3X00000Zr7AcQAJ;GA;1.0
a2p7S000000CcuyQAC;0053X00000CS3iMQAT;False;CT-0020812;EUR;2022-01-28T17:46:51.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:25.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000Zr7AdQAJ;False;GA;;;False;;False;;;;a2p7S000000CcuyQAC;02i3X00000Zr7AdQAJ;GA;1.0
a2p7S000000CcnJQAS;0053X00000CS3iMQAT;False;CT-0020701;EUR;2022-01-28T17:46:21.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fjQAB;False;GA;;;False;;False;;;;a2p7S000000CcnJQAS;02i3X00000Zr8fjQAB;GA;1.0
a2p7S000000CcnOQAS;0053X00000CS3iMQAT;False;CT-0020702;EUR;2022-01-28T17:46:21.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:19.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fkQAB;False;GA;;;False;;False;;;;a2p7S000000CcnOQAS;02i3X00000Zr8fkQAB;GA;1.0
a2p7S000000CcliQAC;0053X00000CS3iMQAT;False;CT-0020754;EUR;2022-01-28T17:46:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8flQAB;False;GA;;;False;;False;;;;a2p7S000000CcliQAC;02i3X00000Zr8flQAB;GA;1.0
a2p7S000000CcrGQAS;0053X00000CS3iMQAT;False;CT-0020755;EUR;2022-01-28T17:46:37.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fmQAB;False;GA;;;False;;False;;;;a2p7S000000CcrGQAS;02i3X00000Zr8fmQAB;GA;1.0
a2p7S000000CcpLQAS;0053X00000CS3iMQAT;False;CT-0020823;EUR;2022-01-28T17:46:54.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fnQAB;False;GA;;;False;;False;;;;a2p7S000000CcpLQAS;02i3X00000Zr8fnQAB;GA;1.0
a2p7S000000CcvNQAS;0053X00000CS3iMQAT;False;CT-0020824;EUR;2022-01-28T17:46:55.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8foQAB;False;GA;;;False;;False;;;;a2p7S000000CcvNQAS;02i3X00000Zr8foQAB;GA;1.0
a2p7S000000Cd2TQAS;0053X00000CS3iMQAT;False;CT-0020968;EUR;2022-01-28T17:47:31.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fpQAB;False;GA;;;False;;False;;;;a2p7S000000Cd2TQAS;02i3X00000Zr8fpQAB;GA;1.0
a2p7S000000Cd2YQAS;0053X00000CS3iMQAT;False;CT-0020969;EUR;2022-01-28T17:47:32.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fqQAB;False;GA;;;False;;False;;;;a2p7S000000Cd2YQAS;02i3X00000Zr8fqQAB;GA;1.0
a2p7S000000CclNQAS;0053X00000CS3iMQAT;False;CT-0020676;EUR;2022-01-28T17:46:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8frQAB;False;GA;;;False;;False;;;;a2p7S000000CclNQAS;02i3X00000Zr8frQAB;GA;1.0
a2p7S000000CclSQAS;0053X00000CS3iMQAT;False;CT-0020677;EUR;2022-01-28T17:46:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8fsQAB;False;GA;;;False;;False;;;;a2p7S000000CclSQAS;02i3X00000Zr8fsQAB;GA;1.0
a2p7S000000CcukQAC;0053X00000CS3iMQAT;False;CT-0020967;EUR;2022-01-28T17:47:31.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr8qLQAR;False;GA;;;False;;False;;;;a2p7S000000CcukQAC;02i3X00000Zr8qLQAR;GA;1.0
a2p7S000000CckUQAS;0053X00000CS3iMQAT;False;CT-0020665;EUR;2022-01-28T17:46:12.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;AT;;02i3X00000Zr9bwQAB;False;GA;;;False;;False;;;;a2p7S000000CckUQAS;02i3X00000Zr9bwQAB;GA;1.0
a2p7S000000Cd1zQAC;0053X00000CS3iMQAT;False;CT-0020959;EUR;2022-01-28T17:47:29.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;False;;1.0;0.0;;BT;;02i3X00000Zr9bxQAB;False;GA;;;False;;False;;;;a2p7S000000Cd1zQAC;02i3X00000Zr9bxQAB;GA;1.0
a2p7S000000CcqSQAS;0053X00000CS3iMQAT;False;CT-0020744;EUR;2022-01-28T17:46:33.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000Zr9cBQAR;False;GA;;;False;;False;;;;a2p7S000000CcqSQAS;02i3X00000Zr9cBQAR;GA;1.0
a2p7S000000CcsxQAC;0053X00000CS3iMQAT;False;CT-0020784;EUR;2022-01-28T17:46:44.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000Zr9cCQAR;False;GA;;;False;;False;;;;a2p7S000000CcsxQAC;02i3X00000Zr9cCQAR;GA;1.0
a2p7S000000Ccy2QAC;0053X00000CS3iMQAT;False;CT-0020873;EUR;2022-01-28T17:47:07.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000Zr9cDQAR;False;GA;;;False;;False;;;;a2p7S000000Ccy2QAC;02i3X00000Zr9cDQAR;GA;1.0
a2p7S000000Ccx0QAC;0053X00000CS3iMQAT;False;CT-0020906;EUR;2022-01-28T17:47:15.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i3X00000Zr9cEQAR;False;GA;;;False;;False;;;;a2p7S000000Ccx0QAC;02i3X00000Zr9cEQAR;GA;1.0
a2p7S000000CcmVQAS;0053X00000CS3iMQAT;False;CT-0020690;EUR;2022-01-28T17:46:18.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:05.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i3X00000Zr9caQAB;False;GA;;;False;;False;;;;a2p7S000000CcmVQAS;02i3X00000Zr9caQAB;GA;1.0
a2p7S000000CcmaQAC;0053X00000CS3iMQAT;False;CT-0020691;EUR;2022-01-28T17:46:18.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:03.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i3X00000Zr9cfQAB;False;GA;;;False;;False;;;;a2p7S000000CcmaQAC;02i3X00000Zr9cfQAB;GA;1.0
a2p7S000000CcztQAC;0053X00000CS3iMQAT;False;CT-0020909;EUR;2022-01-28T17:47:15.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;False;;1.0;0.0;;MT;;02i3X00000Zr9cpQAB;False;GA;;;False;;False;;;;a2p7S000000CcztQAC;02i3X00000Zr9cpQAB;GA;1.0
a2p7S000000CcvsQAC;0053X00000CS3iMQAT;False;CT-0020917;EUR;2022-01-28T17:47:17.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr9eiQAB;False;GA;;;False;;False;;;;a2p7S000000CcvsQAC;02i3X00000Zr9eiQAB;GA;1.0
a2p7S000000Cd08QAC;0053X00000CS3iMQAT;False;CT-0020918;EUR;2022-01-28T17:47:18.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr9ejQAB;False;GA;;;False;;False;;;;a2p7S000000Cd08QAC;02i3X00000Zr9ejQAB;GA;1.0
a2p7S000000CcqTQAS;0053X00000CS3iMQAT;False;CT-0020919;EUR;2022-01-28T17:47:18.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr9ekQAB;False;GA;;;False;;False;;;;a2p7S000000CcqTQAS;02i3X00000Zr9ekQAB;GA;1.0
a2p7S000000CcsPQAS;0053X00000CS3iMQAT;False;CT-0020920;EUR;2022-01-28T17:47:18.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000Zr9elQAB;False;GA;;;False;;False;;;;a2p7S000000CcsPQAS;02i3X00000Zr9elQAB;GA;1.0
a2p7S000000CckKQAS;0053X00000CS3iMQAT;False;CT-0020663;EUR;2022-01-28T17:46:11.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:19.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpKQAU;False;GA;;;False;;False;;;;a2p7S000000CckKQAS;02i3X00000d1DpKQAU;GA;1.0
a2p7S000000CckPQAS;0053X00000CS3iMQAT;False;CT-0020664;EUR;2022-01-28T17:46:12.000+0000;0053X00000CS3iMQAT;2024-08-14T09:12:19.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpLQAU;False;GA;;;False;;False;;;;a2p7S000000CckPQAS;02i3X00000d1DpLQAU;GA;1.0
a2p7S000000CclOQAS;0053X00000CS3iMQAT;False;CT-0020708;EUR;2022-01-28T17:46:22.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;BT;;02i3X00000d1DpMQAU;False;GA;;;False;;False;;;;a2p7S000000CclOQAS;02i3X00000d1DpMQAU;GA;1.0
a2p7S000000CcnsQAC;0053X00000CS3iMQAT;False;CT-0020709;EUR;2022-01-28T17:46:23.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;BT;;02i3X00000d1DpNQAU;False;GA;;;False;;False;;;;a2p7S000000CcnsQAC;02i3X00000d1DpNQAU;GA;1.0
a2p7S000000CcsdQAC;0053X00000CS3iMQAT;False;CT-0020780;EUR;2022-01-28T17:46:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpOQAU;False;GA;;;False;;False;;;;a2p7S000000CcsdQAC;02i3X00000d1DpOQAU;GA;1.0
a2p7S000000CcsiQAC;0053X00000CS3iMQAT;False;CT-0020781;EUR;2022-01-28T17:46:43.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpPQAU;False;GA;;;False;;False;;;;a2p7S000000CcsiQAC;02i3X00000d1DpPQAU;GA;1.0
a2p7S000000CcpAQAS;0053X00000CS3iMQAT;False;CT-0020725;EUR;2022-01-28T17:46:28.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpQQAU;False;GA;;;False;;False;;;;a2p7S000000CcpAQAS;02i3X00000d1DpQQAU;GA;1.0
a2p7S000000CcpFQAS;0053X00000CS3iMQAT;False;CT-0020726;EUR;2022-01-28T17:46:28.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:54.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpRQAU;False;GA;;;False;;False;;;;a2p7S000000CcpFQAS;02i3X00000d1DpRQAU;GA;1.0
a2p7S000000ChpsQAC;0053X00000CS3iMQAT;False;CT-0030850;EUR;2022-04-20T16:14:00.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:09.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;A;True;;1.0;0.0;;MT;;02i3X00000d1DpSQAU;False;GA;;;False;;False;;;;a2p7S000000ChpsQAC;02i3X00000d1DpSQAU;GA;1.0
a2p7S000000ChrnQAC;0053X00000CS3iMQAT;False;CT-0030851;EUR;2022-04-20T16:14:00.000+0000;0053X00000CS3iMQAT;2024-08-14T09:01:09.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;A;True;;1.0;0.0;;MT;;02i3X00000d1DpVQAU;False;GA;;;False;;False;;;;a2p7S000000ChrnQAC;02i3X00000d1DpVQAU;GA;1.0
a2p7S000000Cd2AQAS;0053X00000CS3iMQAT;False;CT-0021026;EUR;2022-01-28T17:47:46.000+0000;0053X00000CS3iMQAT;2024-08-14T09:00:56.000+0000;005b0000000c1ccAAA;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;B;True;;1.0;0.0;;MT;;02i3X00000d1DpWQAU;False;GA;;;False;;False;;;;a2p7S000000Cd2AQAS;02i3X00000d1DpWQAU;GA;1.0
a2p7S000000CckjQAC;0053X00000CS3iMQAT;False;CT-0020668;EUR;2022-01-28T17:46:13.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpXQAU;False;GA;;;False;;False;;;;a2p7S000000CckjQAC;02i3X00000d1DpXQAU;GA;1.0
a2p7S000000Ccl3QAC;0053X00000CS3iMQAT;False;CT-0020672;EUR;2022-01-28T17:46:14.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpYQAU;False;GA;;;False;;False;;;;a2p7S000000Ccl3QAC;02i3X00000d1DpYQAU;GA;1.0
a2p7S000000Ccm1QAC;0053X00000CS3iMQAT;False;CT-0020684;EUR;2022-01-28T17:46:16.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpZQAU;False;GA;;;False;;False;;;;a2p7S000000Ccm1QAC;02i3X00000d1DpZQAU;GA;1.0
a2p7S000000CcmkQAC;0053X00000CS3iMQAT;False;CT-0020693;EUR;2022-01-28T17:46:19.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:02.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpaQAE;False;GA;;;False;;False;;;;a2p7S000000CcmkQAC;02i3X00000d1DpaQAE;GA;1.0
a2p7S000000CcndQAC;0053X00000CS3iMQAT;False;CT-0020705;EUR;2022-01-28T17:46:22.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpbQAE;False;GA;;;False;;False;;;;a2p7S000000CcndQAC;02i3X00000d1DpbQAE;GA;1.0
a2p7S000000CcniQAC;0053X00000CS3iMQAT;False;CT-0020706;EUR;2022-01-28T17:46:22.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpcQAE;False;GA;;;False;;False;;;;a2p7S000000CcniQAC;02i3X00000d1DpcQAE;GA;1.0
a2p7S000000CcnnQAC;0053X00000CS3iMQAT;False;CT-0020707;EUR;2022-01-28T17:46:22.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:01.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpdQAE;False;GA;;;False;;False;;;;a2p7S000000CcnnQAC;02i3X00000d1DpdQAE;GA;1.0
a2p7S000000CcoMQAS;0053X00000CS3iMQAT;False;CT-0020715;EUR;2022-01-28T17:46:24.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:59.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpeQAE;False;GA;;;False;;False;;;;a2p7S000000CcoMQAS;02i3X00000d1DpeQAE;GA;1.0
a2p7S000000CcoRQAS;0053X00000CS3iMQAT;False;CT-0020716;EUR;2022-01-28T17:46:26.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:59.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpfQAE;False;GA;;;False;;False;;;;a2p7S000000CcoRQAS;02i3X00000d1DpfQAE;GA;1.0
a2p7S000000Ccp0QAC;0053X00000CS3iMQAT;False;CT-0020723;EUR;2022-01-28T17:46:28.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:59.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpgQAE;False;GA;;;False;;False;;;;a2p7S000000Ccp0QAC;02i3X00000d1DpgQAE;GA;1.0
a2p7S000000Ccq8QAC;0053X00000CS3iMQAT;False;CT-0020739;EUR;2022-01-28T17:46:32.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:59.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DphQAE;False;GA;;;False;;False;;;;a2p7S000000Ccq8QAC;02i3X00000d1DphQAE;GA;1.0
a2p7S000000CcqrQAC;0053X00000CS3iMQAT;False;CT-0020749;EUR;2022-01-28T17:46:35.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:57.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpiQAE;False;GA;;;False;;False;;;;a2p7S000000CcqrQAC;02i3X00000d1DpiQAE;GA;1.0
a2p7S000000CcqwQAC;0053X00000CS3iMQAT;False;CT-0020750;EUR;2022-01-28T17:46:36.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpjQAE;False;GA;;;False;;False;;;;a2p7S000000CcqwQAC;02i3X00000d1DpjQAE;GA;1.0
a2p7S000000CcrVQAS;0053X00000CS3iMQAT;False;CT-0020758;EUR;2022-01-28T17:46:38.000+0000;0053X00000CS3iMQAT;2024-08-20T13:57:59.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpkQAE;False;GA;;;False;;False;;;;a2p7S000000CcrVQAS;02i3X00000d1DpkQAE;GA;1.0
a2p7S000000CcruQAC;0053X00000CS3iMQAT;False;CT-0020765;EUR;2022-01-28T17:46:39.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:05.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DplQAE;False;GA;;;False;;False;;;;a2p7S000000CcruQAC;02i3X00000d1DplQAE;GA;1.0
a2p7S000000Ccs4QAC;0053X00000CS3iMQAT;False;CT-0020768;EUR;2022-01-28T17:46:40.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpmQAE;False;GA;;;False;;False;;;;a2p7S000000Ccs4QAC;02i3X00000d1DpmQAE;GA;1.0
a2p7S000000CcsnQAC;0053X00000CS3iMQAT;False;CT-0020782;EUR;2022-01-28T17:46:43.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpnQAE;False;GA;;;False;;False;;;;a2p7S000000CcsnQAC;02i3X00000d1DpnQAE;GA;1.0
a2p7S000000CcssQAC;0053X00000CS3iMQAT;False;CT-0020783;EUR;2022-01-28T17:46:43.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:03.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpoQAE;False;GA;;;False;;False;;;;a2p7S000000CcssQAC;02i3X00000d1DpoQAE;GA;1.0
a2p7S000000Cct7QAC;0053X00000CS3iMQAT;False;CT-0020786;EUR;2022-01-28T17:46:44.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DppQAE;False;GA;;;False;;False;;;;a2p7S000000Cct7QAC;02i3X00000d1DppQAE;GA;1.0
a2p7S000000CctHQAS;0053X00000CS3iMQAT;False;CT-0020788;EUR;2022-01-28T17:46:45.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpqQAE;False;GA;;;False;;False;;;;a2p7S000000CctHQAS;02i3X00000d1DpqQAE;GA;1.0
a2p7S000000CctWQAS;0053X00000CS3iMQAT;False;CT-0020792;EUR;2022-01-28T17:46:46.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:04.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DprQAE;False;GA;;;False;;False;;;;a2p7S000000CctWQAS;02i3X00000d1DprQAE;GA;1.0
a2p7S000000CctqQAC;0053X00000CS3iMQAT;False;CT-0020796;EUR;2022-01-28T17:46:47.000+0000;0053X00000CS3iMQAT;2024-08-20T13:58:07.000+0000;005b0000005zonLAAQ;2026-06-23T16:53:08.000+0000;;01t0X000008hGHUQA2;False;;;C;True;;1.0;0.0;;BT;;02i3X00000d1DpsQAE;False;GA;;;False;;False;;;;a2p7S000000CctqQAC;02i3X00000d1DpsQAE;GA;1.0
